,inspection_date,inspector,number_of_violations,violations,zip_code,house_numbers,categories,transactions,distance,review_count,longitude,latitude,name,sector,district,total_score,rating,price,establishment_x,establishment_y,address_x,address_y,trimmed_name_x,trimmed_name_y,clean_address_x,clean_address_y,address_distance,name_distance
1271,2019-12-03 00:00:00,Jeffrey Carrizales,3,"['11', '28', '28']",78229,4081,['International Grocery'],[],5383.158197218178,16.0,-98.56275,29.518279999999997,Mustafa Asian & Middle Eastern Grocery,7,A,95,3.0,$,mustafa asian & middle eastern grocery,Mustafa Asian & Middle Eastern Grocery,4081 medical dr ,4081 medical dr,mustaf asi & middle eastern grocery,mustaf asi  middle eastern grocery,medical,medical,0,1
1272,2019-09-06,Deborah Liu,1,['18'],78240,8811,['Barbeque'],['delivery'],8886.812094776478,41.0,-98.59931999999999,29.524790000000003,Bill Miller Bar-B-Q,6,A,97,3.0,$,bill miller bbq #38,Bill Miller Bar-B-Q,8811 huebner rd ,8811 huebner,bill miller bbq #38,bill miller barbq,huebner,huebner,0,6
1273,2019-09-06,Jacob Johanson,4,"['31', '32', '45', '45']",78209,1363,"['Mexican', 'Breakfast & Brunch', 'Soup']",['delivery'],7217.989859902714,56.0,-98.43992039062691,29.4911979662652,Chapala Taco House,18,B,95,4.0,$,chapala taco house,Chapala Taco House,1363 austin hwy ,1363 austin hwy,chapal taco house,chapal taco house,austin hwy,austin hwy,0,0
1274,2019-12-03 00:00:00,Valerie Suarez,5,"['21', '30', '33', '42', '43']",78240,5440,"['Vietnamese', 'Thai']","['delivery', 'pickup']",8109.522470996805,99.0,-98.5941314697266,29.5160312652588,Thai Lao Orchid,1,A,98,4.0,$$,thai lao 2,Thai Lao Orchid,5440 babcock rd ,5440 babcock rd,thai lao 2,thai lao orchid,babcock,babcock,0,6
1275,2019-09-06,Daisy Zamora,0,[],78247,13465,"['Delis', 'Salad', 'Sandwiches']","['pickup', 'delivery']",11902.232811010474,64.0,-98.42125701904301,29.563787460327102,DelliGatti's Sandwich Shop,15,B,100,4.5,$,delligatti's sandwich shop,DelliGatti's Sandwich Shop,13465 wetmore rd ,13465 wetmore rd,delligatti's sandwich shop,delligattis sandwich shop,wetmore,wetmore,0,1
1276,2019-09-06,Deborah Liu,2,"['10', '45']",78240,10333,"['Breakfast & Brunch', 'American (New)']",['delivery'],8494.1163754653,1681.0,-98.58484,29.54005,The Magnolia Pancake Haus,6,A,96,4.0,$$,magnolia pancake haus,The Magnolia Pancake Haus,10333 huebner rd ,10333 huebner rd,magnoli pancake haus, magnoli pancake haus,huebner,huebner,0,1
1277,2019-12-02 00:00:00,Debra Hernandez,5,"['2', '10', '30', '37', '42']",78228,603,['Mexican'],['delivery'],5750.024521950076,7.0,-98.54998990000001,29.45298,Golfo De Mexico,34,D,95,3.5,$$,golfo de mexico,Golfo De Mexico,603 bandera rd ,603 bandera rd,golfo  mexico,golfo  mexico,bandera,bandera,0,0
1278,2019-12-04 00:00:00,MICHELLE MORENO,5,"['10', '18', '21', '31', '39']",78228,3418,['Fish & Chips'],[],7244.225324645096,3.0,-98.56789,29.449009999999998,Fred's Fish Fry,31,D,91,4.0,$,freds fish fry #,Fred's Fish Fry,3418 culebra rd ,3418 culebra rd,freds fish fry #,freds fish fry,culebra,culebra,0,2
1279,2019-12-04 00:00:00,RYAN DAVIS,0,[],78230,10918,"['Bagels', 'Delis', 'Breakfast & Brunch']",['delivery'],6302.730425912569,223.0,-98.55161,29.54048,Chicago Bagel & Deli,9,A,100,4.5,$,chicago bagel,Chicago Bagel & Deli,10918 wurzbach rd ,10918 wurzbach rd,chicago bagel,chicago bag  deli,wurzbach,wurzbach,0,4
1280,2019-09-05,Valerie Suarez,14,"['15', '21', '22', '29', '30', '31', '33', '34', '35', '37', '42', '42', '46', '46']",78240,5730,"['Mexican', 'American (Traditional)', 'Burgers']",[],8830.976886492655,96.0,-98.59953258186579,29.5230514828012,Tia's Taco Hut,1,A,90,3.5,$,tia's taco hut #$3,Tia's Taco Hut,5730 babcock rd ,5730 babcock rd,tia's taco hut #$3,tias taco hut,babcock,babcock,0,5
1281,2019-12-02 00:00:00,William Hudson,9,"['21', '35', '36', '37', '43', '45', '45', '46', '47']",78232,2802,"['Pizza', 'Italian']",[],11617.569910789392,17.0,-98.44381182335941,29.578959000993198,Little Caesar's Pizza,12,B,91,2.0,$,little caesars pizza #2,Little Caesar's Pizza,2802 thousand oaks ,2802 thousand oaks dr,little caesars pizz #2,little caesars pizza,thousand oaks,thousand oaks,0,3
1282,2019-12-02 00:00:00,Nathan Balfour,2,"['34', '45']",78249,1,['Coffee & Tea'],[],14120.51801607974,11.0,-98.617351,29.584462,Starbucks,3,A,98,3.0,$$,starbucks - jpl,Starbucks,1 utsa cir ,1 utsa cir,starbucks - jpl,starbucks,utsa cir,utsa cir,0,6
1283,2019-12-03 00:00:00,Adan Zamora,0,[],78210,1107,['Mexican'],['delivery'],11591.714492408271,169.0,-98.4862851019678,29.393108196100997,Carnitas Lonja,24,C,100,4.5,$,carnitas lonja,Carnitas Lonja,1107 roosevelt ave ,1107 roosevelt ave,carnitas lonja,carnitas lonja,roosevelte,roosevelte,0,0
1284,2019-12-06 00:00:00,Cicily Martinez,0,[],78212,2014,['Mexican'],[],3338.323258925644,3.0,-98.50769,29.465059000000004,El Jarrito Cafe,35,D,100,3.5,$,el jarrito cafe,El Jarrito Cafe,2014 blanco rd ,2014 blanco rd, jarrito cafe, jarrito cafe,blanco,blanco,0,0
1285,2019-09-04,Jacob Johanson,7,"['18', '18', '37', '40', '45', '45', '46']",78209,3900,['Coffee & Tea'],['delivery'],5946.866711356234,60.0,-98.46569000000001,29.462040000000002,Berry To Bean Coffee House,18,B,93,4.0,$,berry to bean coffee house,Berry To Bean Coffee House,3900 broadway ,3900 broadway,berry to be coffee house,berry to be coffee house,broadway,broadway,0,0
1286,2019-12-09 00:00:00,Nathan Balfour,1,['42'],78249,1,"['Tex-Mex', 'Bars', 'American (Traditional)']",[],14104.73652697172,5.0,-98.61706590000001,29.5849108,Chili's,3,A,99,3.0,$$,chili's too,Chili's,1 utsa cir ,1 utsa cir,chili's too,chilis,utsa cir,utsa cir,0,5
1287,2019-12-06 00:00:00,Benito Zuniga,3,"['15', '42', '42']",78209,8234,"['Mexican', 'Imported Food']",['delivery'],5121.6121329731795,51.0,-98.46563990000001,29.51275,Taqueria Vallarta,16,B,96,4.0,$,taqueria vallarta,Taqueria Vallarta,8234 broadway ,8234 broadway,taqueri vallarta,taqueri vallarta,broadway,broadway,0,0
1288,2019-09-11,Raul Jimenez,3,"['10', '31', '47']",78230,8101,"['Farmers Market', 'Grocery', 'Health Markets']",[],4194.946527798888,60.0,-98.5515783727169,29.5138424267105,Sprouts Farmers Market,8,A,96,4.0,$$,sprouts farmers market,Sprouts Farmers Market,8101 callaghan rd ,8101 callaghan rd,sprouts farmers market,sprouts farmers market,callaghan,callaghan,0,0
1289,2019-09-11,Benito Zuniga,2,"['22', '47']",78216,7212,"['Vietnamese', 'Thai']",[],3397.989259373882,81.0,-98.50472540000001,29.523884999999996,Manola's Thai & Vietnamese Cuisine,13,B,97,4.0,$$,manola's thai & vietnamese cuisine,Manola's Thai & Vietnamese Cuisine,7212 blanco rd ,7212 blanco rd,manola's thai & vietnamese cuisine,manolas thai  vietnamese cuisine,blanco,blanco,0,2
1290,2019-12-03 00:00:00,Valerie Suarez,5,"['21', '30', '33', '42', '43']",78240,5440,"['Vietnamese', 'Thai']","['pickup', 'delivery']",8109.522470996805,99.0,-98.5941314697266,29.5160312652588,Thai Lao Orchid,1,A,98,4.0,$$,thai lao 2,Thai Lao Orchid,5440 babcock rd ,5440 babcock rd,thai lao 2,thai lao orchid,babcock,babcock,0,6
1291,2019-11-22 00:00:00,Bernard Capdeboscq,5,"['19', '19', '23', '30', '45']",78218,1916,['Food Trucks'],[],9046.517202815263,35.0,-98.42003000000001,29.50008,StreetFare SA,17,B,92,4.5,$$,streetfare sa,StreetFare SA,1916 austin hwy ,1916 austin hwy,streetfare sa,streetfare sa,austin hwy,austin hwy,0,0
1292,2019-09-04,Nathan Balfour,1,['31'],78249,1,"['Tex-Mex', 'Bars', 'American (Traditional)']",[],14104.73652697172,5.0,-98.61706590000001,29.5849108,Chili's,3,A,98,3.0,$$,chili's too,Chili's,1 utsa cir ,1 utsa cir,chili's too,chilis,utsa cir,utsa cir,0,5
1293,2019-09-11,Benito Zuniga,4,"['18', '28', '42', '42']",78216,824,"['Italian', 'Pizza', 'Seafood']","['pickup', 'delivery']",5901.427744032911,315.0,-98.506712154815,29.5478024132616,Little Italy Restaurant,13,B,94,4.0,$$,little italy rest\bar,Little Italy Restaurant,824 afterglow st ,824 afterglow st,little italy rest\bar,little italy restaurant,afterglow,afterglow,0,5
1294,2019-09-11,Benito Zuniga,4,"['18', '28', '42', '42']",78216,824,"['Italian', 'Pizza', 'Seafood']","['delivery', 'pickup']",5901.427744032911,315.0,-98.506712154815,29.5478024132616,Little Italy Restaurant,13,B,94,4.0,$$,little italy rest\bar,Little Italy Restaurant,824 afterglow st ,824 afterglow st,little italy rest\bar,little italy restaurant,afterglow,afterglow,0,5
1295,2019-09-11,Raul Jimenez,0,[],78230,8005,['Mexican'],['delivery'],4142.213533855979,105.0,-98.551948,29.512265999999997,Las Palapas,8,A,100,3.0,$,las palapas,Las Palapas,8005 callaghan rd ,8005 callaghan rd, palapas, palapas,callaghan,callaghan,0,0
1296,2019-11-25 00:00:00,Jeffrey Carrizales,5,"['2', '11', '11', '18', '33']",78230,9825,"['Pizza', 'Italian', 'Sandwiches']","['delivery', 'pickup']",6265.5895094760035,165.0,-98.56213867133671,29.5325103526716,Goomba's Pizzeria,7,A,94,4.0,$,goomba's pizzeria,Goomba's Pizzeria,9825 ih 10 w ,9825 ih 10 w,goomba's pizzeria,goombas pizzeria,ih 10,ih 10,0,1
1297,2019-12-09 00:00:00,Jeffrey Carrizales,6,"['19', '45', '45', '45', '45', '45']",78229,1723,['Donuts'],[],5417.580000009825,33.0,-98.57038,29.494364,River City Donuts,7,A,99,3.0,$,river city donuts,River City Donuts,1723 babcock rd ,1723 babcock rd,river city donuts,river city donuts,babcock,babcock,0,0
1298,2019-11-21 00:00:00,Jeffrey Carrizales,1,['2'],78229,7863,"['Salad', 'Burgers', 'Sandwiches']","['delivery', 'pickup']",4275.519416334446,86.0,-98.55497990173441,29.509648293546,Wing Zone,7,A,100,3.0,$,wing zone,Wing Zone,7863 callaghan rd ,7863 callaghan rd,wing zone,wing zone,callaghan,callaghan,0,0
1299,2019-09-03,William Emminger,4,"['10', '19', '42', '46']",78238,2893,"['Steakhouses', 'Barbeque', 'American (Traditional)']",[],10835.65842281153,200.0,-98.6204541389488,29.463245808597698,Texas Roadhouse,33,D,92,4.0,$$,texas roadhouse #,Texas Roadhouse,2893 cinema ridge ,2893 cinema ridge,texas roadhouse #,texas roadhouse,cinema ridge,cinema ridge,0,2
1300,2019-11-22 00:00:00,Bernard Capdeboscq,4,"['29', '42', '42', '46']",78218,2154,['Korean'],['delivery'],9633.260041122347,101.0,-98.4155433,29.5045269,Arirang Korean Restaurant,17,B,98,3.5,$$,arirang restaurant,Arirang Korean Restaurant,2154 austin hwy ,2154 austin hwy,arirang restaurant,arirang kore restaurant,austin hwy,austin hwy,0,5
1301,2019-11-22 00:00:00,Jacob Johanson,4,"['6', '10', '30', '32']",78209,1302,['Donuts'],['delivery'],7050.449412984138,41.0,-98.4418,29.48948,Fresh Donuts,18,B,90,4.5,$,fresh donuts,Fresh Donuts,1302 austin hwy ,1302 austin hwy,fresh donuts,fresh donuts,austin hwy,austin hwy,0,0
1302,2019-12-09 00:00:00,Valerie Suarez,4,"['30', '33', '43', '45']",78240,7103,['Convenience Stores'],[],7120.294703378969,2.0,-98.58753399999999,29.501443,Right Stop Food Mart,1,A,96,3.5,$,rite stop food mart,Right Stop Food Mart,7103 wurzbach rd ,7103 wurzbach rd,rite stop food mart,right stop food mart,wurzbach,wurzbach,0,3
1303,2019-11-22 00:00:00,Deborah Liu,3,"['2', '9', '9']",78240,9390,"['Hot Dogs', 'Burgers', 'Ice Cream & Frozen Yogurt']",[],8561.571219370144,36.0,-98.5936482,29.529738199999997,Hometown Burger,6,A,94,3.5,$,hometown burger,Hometown Burger,9390 huebner rd ,9390 huebner rd,hometown burger,hometown burger,huebner,huebner,0,0
1304,2019-12-09 00:00:00,MICHELLE MORENO,4,"['10', '21', '30', '31']",78228,5850,"['Fast Food', 'Burgers', 'Tacos']",['delivery'],9935.764503994256,8.0,-98.602154,29.448091489478603,Jack in the Box,31,D,95,1.5,$,jack in the box #900,Jack in the Box,5850 culebra rd ,5850 culebra rd,jack   box #900,jack   box,culebra,culebra,0,5
1305,2019-09-03,Valerie Suarez,8,"['10', '18', '21', '29', '30', '35', '42', '45']",78240,5440,"['Vietnamese', 'Thai']","['pickup', 'delivery']",8109.522470996805,99.0,-98.5941314697266,29.5160312652588,Thai Lao Orchid,1,A,91,4.0,$$,thai lao 2,Thai Lao Orchid,5440 babcock rd ,5440 babcock rd,thai lao 2,thai lao orchid,babcock,babcock,0,6
1306,2019-09-03,Valerie Suarez,8,"['10', '18', '21', '29', '30', '35', '42', '45']",78240,5440,"['Vietnamese', 'Thai']","['delivery', 'pickup']",8109.522470996805,99.0,-98.5941314697266,29.5160312652588,Thai Lao Orchid,1,A,91,4.0,$$,thai lao 2,Thai Lao Orchid,5440 babcock rd ,5440 babcock rd,thai lao 2,thai lao orchid,babcock,babcock,0,6
1307,2019-11-25 00:00:00,Jeffrey Carrizales,5,"['2', '11', '11', '18', '33']",78230,9825,"['Pizza', 'Italian', 'Sandwiches']","['pickup', 'delivery']",6265.5895094760035,165.0,-98.56213867133671,29.5325103526716,Goomba's Pizzeria,7,A,94,4.0,$,goomba's pizzeria,Goomba's Pizzeria,9825 ih 10 w ,9825 ih 10 w,goomba's pizzeria,goombas pizzeria,ih 10,ih 10,0,1
1308,2019-11-25 00:00:00,Diana Garcia,5,"['9', '18', '28', '30', '37']",78212,4600,"['Spanish', 'Mexican', 'Desserts']",[],834.6791964478623,11.0,-98.50755,29.4901,Taqueria El Charro Tapatio,11,B,91,4.5,$,taqueria el charro tapatio,Taqueria El Charro Tapatio,4600 blanco rd ,4600 blanco rd,taqueri  charro tapatio,taqueri  charro tapatio,blanco,blanco,0,0
1309,2019-09-09,Raul Jimenez,3,"['10', '37', '42']",78213,2120,['American (New)'],['pickup'],2636.4057675404683,108.0,-98.5271177521496,29.5154079740487,Wing Daddy's Sauce House,8,A,95,2.5,$$,wing daddys sauce house #10,Wing Daddy's Sauce House,2120 jackson keller ,2120 jackson keller rd,wing daddys sauce house #10,wing daddys sauce house,jackson keller,jackson keller,0,4
1310,2019-09-10,Deborah Liu,2,"['2', '35']",78229,2403,"['Mexican', 'Fast Food']",['delivery'],6967.240615786665,65.0,-98.58511999999999,29.50586,El Pollo Loco,6,A,96,2.5,$,el pollo loco #3774,El Pollo Loco,2403 babcock rd ,2403 babcock rd, pollo loco #3774, pollo loco,babcock,babcock,0,6
1311,2019-09-10,RYAN DAVIS,0,[],78248,15502,"['Pizza', 'Chicken Wings', 'Sandwiches']",[],10180.204634024643,27.0,-98.53399,29.58441,Domino's Pizza,9,A,100,3.0,$,dominos pizza #6707,Domino's Pizza,15502 huebner rd ,15502 huebner rd,dominos pizz #6707,dominos pizza,huebner,huebner,0,6
1312,2019-09-10,Raul Jimenez,7,"['19', '31', '39', '42', '43', '46', '47']",78213,2431,"['Fast Food', 'Chicken Wings']",[],1240.3026794202815,11.0,-98.52547,29.488809999999997,Church's Chicken,8,A,92,3.0,$,churchs fried chicken,Church's Chicken,2431 basse rd ,2431 basse rd,churchs fried chicken,churchs chicken,basse,basse,0,6
1313,2019-11-26 00:00:00,Lauren Schumacher,14,"['18', '19', '31', '31', '31', '33', '34', '39', '39', '45', '45', '45', '46', '47']",78205,244,['Bars'],[],8226.670493023716,44.0,-98.4876717,29.4245558,Basement Bar & Lounge,22,C,85,2.0,$$,basement bar and lounge,Basement Bar & Lounge,244 losoya ,244 losoya st,basement bar and lounge,basement bar  lounge,losoya,losoya,0,3
1314,2019-09-10,Raul Jimenez,6,"['10', '28', '31', '37', '42', '46']",78213,2345,"['Burgers', 'Hot Dogs', 'Ice Cream & Frozen Yogurt']",['delivery'],2051.741303283936,549.0,-98.5356,29.49462,Fattboy Burgers & Dogs,8,A,90,4.5,$$,fatt boy burgers and dogs,Fattboy Burgers & Dogs,2345 vance jackson ,2345 vance jackson rd,fatt boy burgers and dogs,fattboy burgers  dogs,vance jackson,vance jackson,0,4
1315,2019-11-26 00:00:00,William Emminger,1,['42'],78227,6950,['Barbeque'],['delivery'],14679.136592422945,34.0,-98.628718,29.407727,Bill Miller Bar-B-Q,33,D,99,3.0,$,bill miller bbq #7,Bill Miller Bar-B-Q,6950 military dr w ,6950 military dr w,bill miller bbq #7,bill miller barbq,military,military,0,5
1316,2019-11-26 00:00:00,Lauren Schumacher,7,"['2', '7', '9', '10', '31', '36', '36']",78205,237,"['Steakhouses', 'American (Traditional)']",['delivery'],8216.31482191061,544.0,-98.48797579999999,29.4244902,Lone Star Cafe,22,C,85,2.5,$$,lone star cafe #,Lone Star Cafe,237 losoya ,237 losoya st,lone star cafe #,lone star cafe,losoya,losoya,0,2
1317,2019-09-09,Deborah Liu,4,"['2', '9', '22', '39']",78240,8846,"['Persian/Iranian', 'Mediterranean']","['delivery', 'pickup']",8811.423856242152,43.0,-98.59886317,29.52397483,Saffron Persian Cuisine,6,A,91,4.0,$$,saffron persian cuisine,Saffron Persian Cuisine,8846 huebner rd ,8846 huebner rd,saffr persi cuisine,saffr persi cuisine,huebner,huebner,0,0
1318,2019-09-04,Deborah Liu,3,"['9', '31', '45']",78240,9702,['Donuts'],['delivery'],8471.373819142933,21.0,-98.5898262,29.533585700000003,Shipley Do-Nuts,6,A,94,3.0,$,shipley do-nuts,Shipley Do-Nuts,9702 huebner rd ,9702 huebner rd,shipley do-nuts,shipley donuts,huebner,huebner,0,1
1319,2019-11-26 00:00:00,Jeffrey Carrizales,3,"['27', '27', '27']",78229,7460,['Imported Food'],[],4419.7497701399625,155.0,-98.55893140926209,29.5032671672678,Minnano Japanese Grocery,7,A,98,4.5,$$,minnano japanese grocery,Minnano Japanese Grocery,7460 callaghan rd ,7460 callaghan rd,minnano japanese grocery,minnano japanese grocery,callaghan,callaghan,0,0
1320,2019-09-11,MICHELLE MORENO,5,"['21', '22', '30', '37', '39']",78228,2113,"['Shaved Ice', 'Ice Cream & Frozen Yogurt']",[],6787.260527914052,35.0,-98.58025,29.473670000000002,Ice Ice Baby,31,D,100,5.0,$$,ice ice baby,Ice Ice Baby,2113 bandera rd ,2113 bandera rd,ice ice baby,ice ice baby,bandera,bandera,0,0
1321,2019-09-04,Nathan Balfour,0,[],78249,1,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']",[],14168.002765288942,7.0,-98.61726800000001,29.585134999999998,Einstein Bros Bagels,3,A,100,4.5,$,einstein bros bagels,Einstein Bros Bagels,1 utsa cir ,1 utsa cir,einste bros bagels,einste bros bagels,utsa cir,utsa cir,0,0
1322,2019-09-11,John Payelle,5,"['9', '21', '42', '47', '47']",78248,16607,['Pizza'],"['delivery', 'pickup']",11153.330587694742,106.0,-98.52834069115521,29.5940072696024,Cosa Nostra Pizzeria,4,A,93,4.0,$$,cosa nostria pizzeria,Cosa Nostra Pizzeria,16607 huebner rd ,16607 huebner rd,cos nostri pizzeria,cos nostr pizzeria,huebner,huebner,0,1
1323,2019-09-10,Benito Zuniga,7,"['7', '34', '34', '37', '39', '45', '45']",78216,29,['American (Traditional)'],['delivery'],3652.4361263320093,196.0,-98.49221999999999,29.52113,TGI Fridays,13,B,94,2.0,$$,tgi fridays # 560,TGI Fridays,29 loop 410 ne ,29 ne loop 410,tgi fridays # 560,tgi fridays,ne loop 410,ne loop 410,0,6
1324,2019-11-25 00:00:00,Jeffrey Carrizales,5,"['2', '3', '9', '35', '47']",78230,3721,['Mexican'],['delivery'],6016.082349578729,91.0,-98.558824370086,29.532292540561,Taqueria El Rodeo De Jalisco 2,7,A,98,3.5,$,taqueria el rodeo de jalisco,Taqueria El Rodeo De Jalisco 2,3721 colony dr ,3721 colony dr,taqueri  rodeo  jalisco,taqueri  rodeo  jalisco 2,colony,colony,0,2
1325,2019-11-25 00:00:00,RYAN DAVIS,3,"['10', '10', '42']",78248,15614,['Thai'],[],10207.72132088499,130.0,-98.53293000000001,29.58495,Thai Vegan,9,A,96,4.5,$$,thai vegan,Thai Vegan,15614 huebner rd ,15614 huebner rd,thai vegan,thai vegan,huebner,huebner,0,0
1326,2019-11-25 00:00:00,RYAN DAVIS,0,[],78248,15502,['Coffee & Tea'],['delivery'],10180.204634024643,104.0,-98.5339889526367,29.584411621093803,Mildfire Coffee Roasters,9,A,100,4.0,$,wildfire coffee roaster,Mildfire Coffee Roasters,15502 huebner rd ,15502 huebner rd,wildfire coffee roaster,mildfire coffee roasters,huebner,huebner,0,2
1327,2019-09-10,Deborah Liu,4,"['29', '33', '33', '45']",78240,8822,['Vietnamese'],"['delivery', 'pickup']",8790.95054691595,42.0,-98.59882590000001,29.523635,Pho Sure,6,A,95,4.5,$$,pho sure,Pho Sure,8822 huebner rd ,8822 huebner rd,pho sure,pho sure,huebner,huebner,0,0
1328,2019-09-10,Jeffrey Carrizales,9,"['2', '10', '10', '19', '42', '42', '45', '45', '45']",78229,9518,['Bars'],[],5758.147834198509,73.0,-98.560204,29.527346,I-10 Icehouse,7,A,95,3.5,$,i 10 icehouse,I-10 Icehouse,9518 console dr ,9518 console dr,i 10 icehouse,i10 icehouse,console,console,0,1
1329,2019-09-10,Sumner Bumgardner,3,"['21', '28', '30']",78215,2503,"['Delis', 'Italian']","['delivery', 'pickup']",6275.175750359404,314.0,-98.4746994342877,29.4498295959867,Fratello's Italian Market & Deli,19,C,100,4.0,$$,fratello's italian market & deli,Fratello's Italian Market & Deli,2503 broadway ,2503 broadway st,fratello's itali market & deli,fratellos itali market  deli,broadway,broadway,0,2
1330,2019-09-10,Erica Arreola,0,[],78207,543,"['Burgers', 'Fast Food']",['delivery'],9821.934728958353,28.0,-98.52716,29.406940000000002,Filé's Burgers,23,C,100,4.5,$,file's burgers,Filé's Burgers,543 ceralvo st ,543 ceralvo,file's burgers,filés burgers,ceralvo,ceralvo,0,2
1331,2019-11-05,Deborah Liu,3,"['29', '39', '41']",78240,8823,"['Mexican', 'Coffee & Tea', 'Breakfast & Brunch']",[],6261.3904668851455,139.0,-98.56874,29.52526,Tommy's Restaurant,6,A,96,4.0,$,tommy's restaurant,Tommy's Restaurant,8823 wurzbach rd ,8823 wurzbach rd,tommy's restaurant,tommys restaurant,wurzbach,wurzbach,0,1
1332,2019-11-14 00:00:00,Jeffrey Carrizales,5,"['2', '3', '6', '6', '11']",78240,8822,"['Dim Sum', 'Cantonese']",['delivery'],6164.115764993592,608.0,-98.567894,29.524538,Golden Wok,7,A,94,3.5,$$,golden wok,Golden Wok,8822 wurzbach rd ,8822 wurzbach rd,golden wok,golden wok,wurzbach,wurzbach,0,0
1333,2019-09-23,Valerie Suarez,6,"['18', '21', '30', '34', '35', '45']",78228,1527,"['Seafood', 'Mexican']",[],6015.954544339893,40.0,-98.5697365647501,29.4698002714401,Las Islas Marias,1,A,94,3.5,$$,las islas marias,Las Islas Marias,1527 hillcrest dr ,1527 hillcrest dr, is marias, is marias,hillcrest,hillcrest,0,0
1334,2019-10-07,Bernard Capdeboscq,5,"['30', '31', '36', '42', '42']",78218,1007,"['Tex-Mex', 'Mexican']",['delivery'],8260.422272781649,64.0,-98.42975652488708,29.4849635773046,Teka Molino 2,17,B,98,4.0,$,teka molino,Teka Molino 2,1007 rittiman rd ,1007 rittiman rd,tek molino,tek molino 2,rittiman,rittiman,0,2
